Account ID,Account Age,Total Accrued
18503A,40,25325
18504A,31,11188
18505A,17,1800
18506A,46,38462
18507A,47,43338
18508A,31,10507
18509A,19,3062
18510A,30,9920
18511A,14,2035
18512A,48,36809
18513A,37,18048
18514A,10,334
18515A,36,19081
18516A,12,708
18517A,12,452
18518A,46,39934
18519A,11,659
18520A,48,44166
18521A,42,24825
18522A,26,5883
18523A,31,10856
18524A,17,2128
18525A,32,11799
18526A,38,23815
18527A,34,12621
18528A,20,2788
18529A,36,16162
18530A,48,42251
18531A,18,2043
18532A,13,711
18533A,48,37594
18534A,37,15245
18535A,14,1740
18536A,37,17573
18537A,45,40263
18538A,50,41343
18539A,21,3457
18540A,19,3133
18541A,41,30049
18542A,26,6433
18543A,33,16020
18544A,48,35544
18545A,34,17825
18546A,30,12184
18547A,39,25614
18548A,21,4814
18549A,35,19558
18550A,26,8832
18551A,38,21836
18552A,30,8568
18553A,36,15832
18554A,45,29952
18555A,46,36409
18556A,10,689
18557A,14,1263
18558A,45,32369
18559A,36,15353
18560A,24,7393
18561A,48,38506
18562A,22,3889
18563A,49,48577
18564A,12,358
18565A,41,28014
18566A,38,24831
18567A,32,10616
18568A,48,42413
18569A,26,8218
18570A,46,41764
18571A,42,29952
18572A,21,4228
18573A,21,3425
18574A,10,671
18575A,36,19833
18576A,50,40965
18577A,20,4169
18578A,24,3884
18579A,18,2755
18580A,46,42516
18581A,28,10572
18582A,45,39773
18583A,14,1559
18584A,26,6335
18585A,22,4770
18586A,23,4882
18587A,50,52172
18588A,33,11315
18589A,35,12922
18590A,35,17503
18591A,43,30759
18592A,18,1949
18593A,50,41287
18594A,28,7544
18595A,44,26511
18596A,16,1001
18597A,46,38577
18598A,29,9696
18599A,24,7425
18600A,29,6814
18601A,27,7981
18602A,46,30672
18603A,26,5806
18604A,12,812
18605A,31,8990
18606A,34,12413
18607A,25,7510
18608A,23,6505
18609A,49,48613
18610A,42,32233
18611A,16,1964
18612A,37,20692
18613A,29,9851
18614A,27,6441
18615A,50,48339
18616A,40,28739
18617A,11,1036
18618A,10,502
18619A,21,5326
18620A,23,6328
18621A,49,47663
18622A,34,11391
18623A,25,7228
18624A,41,23447
18625A,25,4331
18626A,47,40745
18627A,32,9542
18628A,14,1801
18629A,13,1739
18630A,13,1101
18631A,45,32621
18632A,25,8062
18633A,24,6113
18634A,25,5230
18635A,50,53729
18636A,34,14481
18637A,32,12488
18638A,44,32138
18639A,39,24820
18640A,35,18360
18641A,10,940
18642A,43,31309
18643A,43,32263
18644A,48,36642
18645A,31,13980
18646A,41,21672
18647A,39,24626
18648A,32,10165
18649A,15,783
18650A,37,18262
18651A,48,43248
18652A,19,2246
18653A,30,9500
18654A,12,557
18655A,14,1807
18656A,14,1427
18657A,18,3660
18658A,15,1532
18659A,18,1830
18660A,12,417
18661A,13,738
18662A,16,2663
18663A,20,3599
18664A,16,2692
18665A,20,3368
18666A,17,3032
18667A,19,3467
18668A,13,698
18669A,11,987
18670A,16,1278
18671A,10,919
18672A,20,2368
18673A,11,1005
18674A,12,408
18675A,11,336
18676A,14,1704
18677A,17,2958
18678A,10,845
18679A,20,2846
18680A,17,2215
18681A,13,642
18682A,15,831
18683A,11,579
18684A,17,2372
18685A,15,805
18686A,16,2466
18687A,19,4216
18688A,17,1667
18689A,13,1289
18690A,10,282
18691A,17,2254
18692A,13,600
18693A,20,2907
18694A,19,3224
18695A,15,1740
18696A,18,1725
18697A,16,1559
18698A,11,648
18699A,19,2124
18700A,11,1262
18701A,11,688
18702A,20,2505
18703A,16,1555
18704A,14,958
18705A,17,2229
18706A,15,1967
18707A,12,614
18708A,12,1057
18709A,19,4061
18710A,19,3891
18711A,11,1125
18712A,16,1681
18713A,13,1751
18714A,11,1019
18715A,14,971
18716A,15,1393
18717A,15,1897
18718A,13,1152
18719A,15,1579
18720A,16,1301
18721A,15,1810
18722A,32,10038
18723A,35,16716
18724A,14,1824
18725A,21,2987
18726A,33,11352
18727A,24,5650
18728A,17,2494
18729A,29,10948
18730A,31,13700
18731A,12,864
18732A,10,567
18733A,35,15484
18734A,10,280
18735A,23,3635
18736A,26,4910
18737A,18,2374
18738A,21,5261
18739A,26,4871
18740A,30,10191
18741A,35,12595
18742A,34,13020
18743A,22,2949
18744A,26,9029
18745A,35,13125
18746A,20,2126
18747A,17,2738
18748A,26,6057
18749A,31,11994
18750A,31,8968
18751A,25,8164
18752A,35,13124
18753A,28,11012
18754A,32,12209
18755A,32,15600
18756A,14,1817
18757A,18,2272
18758A,13,556
18759A,13,1260
18760A,14,979
18761A,21,4132
18762A,25,4792
18763A,17,2252
18764A,21,3484
18765A,33,11882
18766A,31,9539
18767A,32,13448
18768A,33,14077
18769A,18,2449
18770A,24,4136
18771A,28,7909
18772A,24,7174
18773A,21,5261
18774A,19,2432
18775A,32,12372
18776A,19,2681
18777A,34,15309
18778A,20,4312
18779A,20,1982
18780A,14,1302
18781A,31,10205
18782A,25,6868
18783A,35,14883
18784A,31,12516
18785A,22,5455
18786A,11,910
18787A,34,12657
18788A,24,6147
18789A,10,696
18790A,32,15177
18791A,15,1619
18792A,30,13080
18793A,24,4440
18794A,35,19464
18795A,35,13840
18796A,29,7459
18797A,22,5930
18798A,19,3327
18799A,25,4802
18800A,27,9197
18801A,32,15617
18802A,27,9023
18803A,15,1882
18804A,15,1674
18805A,26,5339
18806A,16,1159
18807A,33,16923
18808A,35,19856
18809A,35,15721
18810A,14,1094
18811A,12,1248
18812A,18,2419
18813A,21,2406
18814A,28,9640
18815A,13,830
18816A,34,17760
18817A,21,5266
18818A,17,3153
18819A,33,10555
18820A,32,9438
18821A,39,23231
18822A,34,15157
18823A,23,4105
18824A,10,1018
18825A,16,1966
18826A,38,23645
18827A,14,1406
18828A,21,4363
18829A,12,1179
18830A,21,4315
18831A,40,26367
18832A,18,1721
18833A,29,9118
18834A,33,14759
18835A,29,9723
18836A,18,1543
18837A,18,2114
18838A,32,13057
18839A,27,8045
18840A,39,20710
18841A,18,2629
18842A,39,21788
18843A,35,19147
18844A,16,2011
18845A,26,6756
18846A,20,3206
18847A,29,6918
18848A,12,356
18849A,34,15591
18850A,10,608
18851A,34,14844
18852A,40,27045
18853A,16,2305
18854A,13,699
18855A,21,4882
18856A,39,25320
18857A,20,3230
18858A,38,22942
18859A,24,6098
18860A,29,10350
18861A,15,1349
18862A,18,2831
18863A,20,3922
18864A,39,20632
18865A,50,40425
18866A,11,327
18867A,29,10445
18868A,20,3640
18869A,42,23234
18870A,42,28791
18871A,24,3693
18872A,10,611
18873A,10,214
18874A,38,23229
18875A,27,5710
18876A,43,35312
18877A,20,2971
18878A,42,30560
18879A,31,8474
18880A,34,16883
18881A,42,22720
18882A,27,7579
18883A,31,9569
18884A,27,6551
18885A,38,20848
18886A,29,10160
18887A,48,44138
18888A,46,38490
18889A,47,40288
18890A,42,31834
18891A,44,29631
18892A,36,20176
18893A,40,21225
18894A,47,36524
18895A,39,21222
18896A,41,27359
18897A,35,13763
18898A,44,36384
18899A,45,31143
18900A,27,8336
18901A,41,26626
18902A,24,4051
18903A,50,47491
18904A,13,709
18905A,33,11274
18906A,20,4572
18907A,36,18266
18908A,48,47321
18909A,32,10666
18910A,30,10441
18911A,45,33410
18912A,32,13393
18913A,13,640
18914A,17,1761
18915A,18,1983
18916A,48,38510
18917A,41,25924
18918A,39,21816
18919A,46,37012
18920A,22,3423
18921A,27,9689
18922A,34,17539
18923A,40,24039
18924A,21,4942
18925A,42,29282
18926A,49,50264
18927A,27,8989
18928A,39,19538
18929A,42,28128
18930A,27,8936
18931A,43,30565
18932A,39,21159
18933A,24,4701
18934A,49,44873
18935A,33,11590
18936A,13,1610
18937A,17,2892
18938A,16,1752
18939A,31,12536
18940A,49,47009
18941A,30,13010
18942A,42,29612
18943A,50,52987
18944A,31,13461
18945A,16,1510
18946A,26,7633
18947A,35,18377
18948A,13,841
18949A,27,8602
18950A,44,37537
18951A,13,1795
18952A,35,14144
18953A,24,5389
18954A,34,11628
18955A,34,13539
18956A,12,1245
18957A,32,14081
18958A,22,4093
18959A,26,5355
18960A,26,8838
18961A,42,25563
18962A,49,42068
18963A,36,21301
18964A,41,28420
18965A,34,15219
18966A,44,32511
18967A,15,829
18968A,49,49868
18969A,15,1237
18970A,35,13449
18971A,40,24529
18972A,49,50781
18973A,40,24400
18974A,44,30775
18975A,49,41202
18976A,32,12982
18977A,40,27351
18978A,31,13436
18979A,32,13286
18980A,48,45554
18981A,47,37618
18982A,49,46902
18983A,12,627
18984A,19,2460
18985A,28,10598
18986A,13,1180
18987A,19,2656
18988A,50,53687
18989A,15,798
18990A,14,1419
18991A,14,1771
18992A,10,912
18993A,24,3636
18994A,28,7073
18995A,29,8086
18996A,34,16026
18997A,48,37962
18998A,38,20995
18999A,50,45271
19000A,29,10832
19001A,21,4838
19002A,21,3042
19003A,16,2349
19004A,26,8688
19005A,44,33418
19006A,36,15586
19007A,12,448
19008A,49,40374
19009A,16,2351
19010A,20,4000
19011A,18,3705
19012A,11,424
19013A,50,49909
19014A,18,1657
19015A,20,3685
19016A,23,4229
19017A,19,2314
19018A,24,5115
19019A,21,4324
19020A,31,10414
19021A,41,21035
19022A,43,35149
19023A,47,38693
19024A,13,665
19025A,12,737
19026A,32,11879
19027A,31,11133
19028A,39,18627
19029A,34,13745
19030A,41,27531
19031A,14,1230
19032A,19,2152
19033A,25,5566
19034A,20,3316
19035A,11,1222
19036A,18,2067
19037A,42,25298
19038A,42,26705
19039A,10,539
19040A,27,6685
19041A,43,27983
19042A,31,8627
19043A,38,17065
19044A,22,2755
19045A,25,5238
19046A,32,11067
19047A,34,13585
19048A,43,28506
19049A,24,5621
19050A,34,17163
19051A,34,18328
19052A,30,11118
19053A,18,3511
19054A,49,45587
19055A,25,5483
19056A,23,4580
19057A,39,21741
19058A,32,10537
19059A,32,11963
19060A,49,41891
19061A,49,49949
19062A,33,16742
19063A,36,15731
19064A,30,9228
19065A,34,12214
19066A,11,533
19067A,33,14712
19068A,33,15226
19069A,22,4362
19070A,30,11158
19071A,33,12645
19072A,39,26377
19073A,32,14973
19074A,18,2653
19075A,24,6883
19076A,48,39247
19077A,19,1731
19078A,43,31042
19079A,39,18510
19080A,22,3007
19081A,10,492
19082A,41,23363
19083A,34,17159
19084A,20,2931
19085A,13,841
19086A,11,719
19087A,17,2087
19088A,16,2268
19089A,18,3446
19090A,12,920
19091A,13,1149
19092A,14,2026
19093A,20,2827
19094A,19,3070
19095A,12,622
19096A,11,1025
19097A,18,2239
19098A,13,1642
19099A,13,1429
19100A,20,4049
19101A,13,618
19102A,15,1970
19103A,19,3705
19104A,17,2791
19105A,10,510
19106A,12,389
19107A,12,937
19108A,13,1010
19109A,14,1605
19110A,15,1042
19111A,16,2437
19112A,19,3651
19113A,14,1666
19114A,15,1689
19115A,17,3020
19116A,11,312
19117A,11,1002
19118A,20,2485
19119A,12,831
19120A,18,3178
19121A,19,2035
19122A,19,3881
19123A,20,2686
19124A,11,478
19125A,15,1119
19126A,17,2868
19127A,13,1347
19128A,14,2025
19129A,20,4553
19130A,20,3568
19131A,15,913
19132A,18,3626
19133A,13,699
19134A,18,2131
19135A,16,932
19136A,12,567
19137A,13,493
19138A,13,1358
19139A,12,680
19140A,20,3103
19141A,10,496
19142A,18,3535
19143A,17,1402
19144A,11,685
19145A,20,3292
19146A,11,445
19147A,19,3677
19148A,13,1125
19149A,16,1903
19150A,16,2760
19151A,18,1579
19152A,24,4296
19153A,31,10739
19154A,10,859
19155A,19,1684
19156A,23,3395
19157A,11,328
19158A,34,14727
19159A,32,12697
19160A,14,720
19161A,31,13867
19162A,30,11940
19163A,21,3778
19164A,25,5201
19165A,30,11859
19166A,29,8725
19167A,11,607
19168A,12,915
19169A,35,12536
19170A,13,490
19171A,12,433
19172A,16,1233
19173A,30,10316
19174A,14,1655
19175A,23,4188
19176A,34,11573
19177A,13,719
19178A,19,2528
19179A,27,8629
19180A,30,11872
19181A,35,13654
19182A,17,2541
19183A,33,11831
19184A,27,7847
19185A,26,4679
19186A,20,4105
19187A,24,5947
19188A,26,6279
19189A,25,7449
19190A,29,11334
19191A,21,2772
19192A,23,4828
19193A,34,14290
19194A,29,7920
19195A,11,1211
19196A,34,11313
19197A,25,6551
19198A,34,12096
19199A,26,8608
19200A,27,5377
19201A,28,6641
19202A,44,29737
19203A,17,1238
19204A,36,17526
19205A,21,3034
19206A,44,32346
19207A,16,2141
19208A,33,15160
19209A,22,4878
19210A,27,5741
19211A,15,785
19212A,38,20141
19213A,49,41201
19214A,40,20711
19215A,32,10209
19216A,28,8558
19217A,26,6132
19218A,10,569
19219A,18,3715
19220A,33,16452
19221A,31,11348
19222A,45,39470
19223A,39,24968
19224A,36,18110
19225A,18,1665
19226A,33,11244
19227A,18,2816
19228A,12,412
19229A,30,11463
19230A,14,981
19231A,12,417
19232A,19,2673
19233A,38,20182
19234A,23,4605
19235A,17,1912
19236A,20,2875
19237A,38,18472
19238A,17,2572
19239A,25,5020
19240A,24,6748
19241A,31,11877
19242A,43,30940
19243A,42,22935
19244A,47,42561
19245A,20,4665
19246A,22,3769
19247A,26,6192
19248A,48,36729
19249A,49,41712
19250A,43,33884
19251A,47,44319
19252A,14,1776
19253A,42,22991
19254A,11,829
19255A,50,44674
19256A,11,389
19257A,26,8971
19258A,40,22856
19259A,10,448
19260A,50,40811
19261A,25,4343
19262A,46,32782
19263A,22,3888
19264A,33,14016
19265A,11,1171
19266A,48,38706
19267A,31,13039
19268A,50,52731
19269A,44,29723
19270A,44,36150
19271A,20,3794
19272A,39,18442
19273A,44,29540
19274A,20,2362
19275A,21,3828
19276A,13,1500
19277A,13,1449
19278A,39,20734
19279A,14,872
19280A,37,21526
19281A,19,1804
19282A,40,24179
19283A,41,26276
19284A,39,20946
19285A,23,5771
19286A,34,15712
19287A,29,11413
19288A,14,1280
19289A,30,11855
19290A,29,9465
19291A,25,4961
19292A,27,7425
19293A,41,24098
19294A,46,31230
19295A,14,2071
19296A,10,1031
19297A,12,426
19298A,26,8080
19299A,39,20518
19300A,24,6547
19301A,47,44540
19302A,34,14071
19303A,29,9765
19304A,14,1883
19305A,40,21919
19306A,36,17339
19307A,36,16997
19308A,28,8397
19309A,26,4684
19310A,17,2531
19311A,49,45409
19312A,38,21636
19313A,35,17974
19314A,35,16523
19315A,33,11423
19316A,26,7050
19317A,31,8642
19318A,29,7318
19319A,40,24750
19320A,21,3705
19321A,10,985
19322A,31,9146
19323A,26,7014
19324A,34,17436
19325A,17,1838
19326A,32,9283
19327A,32,11738
19328A,21,4983
19329A,44,34405
19330A,42,23518
19331A,41,30124
19332A,26,5523
19333A,34,12179
19334A,22,3729
19335A,44,31080
19336A,43,26417
19337A,26,4724
19338A,46,39926
19339A,42,29262
19340A,37,15044
19341A,26,8249
19342A,13,933
19343A,11,801
19344A,27,7178
19345A,28,10732
19346A,50,53380
19347A,24,6993
19348A,39,25910
19349A,33,11549
19350A,16,1779
19351A,14,713
19352A,39,25805
19353A,29,7279
19354A,18,3500
19355A,38,17332
19356A,16,2848
19357A,35,19403
19358A,10,448
19359A,16,1207
19360A,27,6302
19361A,33,13526
19362A,27,8943
19363A,34,12448
19364A,34,12190
19365A,38,25061
19366A,41,26941
19367A,32,9332
19368A,50,40531
19369A,23,4912
19370A,43,34463
19371A,49,43811
19372A,48,45598
19373A,50,45694
19374A,13,683
19375A,42,22752
19376A,30,12696
19377A,24,5612
19378A,13,1227
19379A,43,25457
19380A,31,13165
19381A,49,48494
19382A,30,9915
19383A,12,736
19384A,27,7217
19385A,46,40537
19386A,15,1958
19387A,46,32886
19388A,17,3227
19389A,47,39140
19390A,14,1287
19391A,36,17029
19392A,39,18234
19393A,48,43361
19394A,38,24190
19395A,29,11156
19396A,40,23095
19397A,27,7103
19398A,35,14368
19399A,40,22232
19400A,27,6882
19401A,32,15154
19402A,17,2526
19403A,49,42425
19404A,36,18628
19405A,10,987
19406A,46,39015
19407A,26,6227
19408A,42,32648
19409A,36,15429
19410A,40,24382
19411A,34,13726
19412A,12,1037
19413A,39,22708
19414A,38,21108
19415A,37,16080
19416A,12,1346
19417A,49,38693
19418A,24,6962
19419A,47,44328
19420A,49,43356
19421A,14,1643
19422A,17,2010
19423A,10,806
19424A,16,1988
19425A,15,1618
19426A,10,426
19427A,13,1242
19428A,19,3977
19429A,19,2984
19430A,13,1167
19431A,18,3563
19432A,15,1302
19433A,11,582
19434A,14,1609
19435A,18,2835
19436A,15,2430
19437A,18,1928
19438A,12,939
19439A,11,357
19440A,12,1068
19441A,18,2076
19442A,12,491
19443A,19,3951
19444A,17,2747
19445A,10,958
19446A,11,355
19447A,10,950
19448A,18,2054
19449A,18,1680
19450A,20,2714
19451A,15,891
19452A,10,688
19453A,19,1763
19454A,10,784
19455A,11,767
19456A,14,891
19457A,12,843
19458A,19,3028
19459A,13,1366
19460A,13,1439
19461A,12,1181
19462A,20,1971
19463A,18,3511
19464A,12,935
19465A,16,1503
19466A,17,2866
19467A,18,1433
19468A,12,352
19469A,15,1207
19470A,16,1647
19471A,19,3111
19472A,17,1836
19473A,19,2101
19474A,13,579
19475A,15,1367
19476A,19,1763
19477A,14,1670
19478A,14,1029
19479A,15,1057
19480A,12,629
19481A,18,1568
19482A,14,1377
19483A,17,2966
19484A,19,3221
19485A,10,767
19486A,18,2774
19487A,11,1127
19488A,16,2757
19489A,18,1692
19490A,13,882
19491A,10,655
19492A,13,933
19493A,24,7444
19494A,18,3389
19495A,29,8374
19496A,35,19228
19497A,19,3238
19498A,29,7864
19499A,16,1806
19500A,28,9972
19501A,27,9623
19502A,24,5039
19503A,18,2643
19504A,13,595
19505A,26,5294
19506A,32,14252
19507A,28,8167
19508A,15,1921
19509A,20,4326
19510A,11,725
19511A,17,2152
19512A,22,5337
19513A,31,11505
19514A,32,9696
19515A,32,10976
19516A,13,1216
19517A,31,13734
19518A,31,9905
19519A,32,10368
19520A,20,3037
19521A,32,13129
19522A,24,5266
19523A,13,1151
19524A,27,8882
19525A,32,14175
19526A,22,5593
19527A,21,5177
19528A,18,1890
19529A,33,16035
19530A,27,7683
19531A,32,12895
19532A,28,8319
19533A,17,2333
19534A,14,682
19535A,26,8729
19536A,11,897
19537A,23,6648
19538A,15,1184
19539A,19,2882
19540A,11,712
19541A,26,8612
19542A,25,4994
19543A,32,14187
19544A,31,13162
19545A,34,12666
19546A,28,8278
19547A,27,5292
19548A,16,2227
19549A,16,2562
19550A,31,13971
19551A,10,844
19552A,32,14849
19553A,33,14214
19554A,11,294
19555A,21,3554
19556A,11,849
19557A,27,7490
19558A,12,1201
19559A,20,4448
19560A,17,3246
19561A,21,2561
19562A,13,1625
19563A,33,13321
19564A,30,9705
19565A,26,8432
19566A,15,1787
19567A,26,6134
19568A,31,11267
19569A,20,3657
19570A,24,5570
19571A,17,1565
19572A,28,10581
19573A,22,5324
19574A,20,3585
19575A,16,1351
19576A,30,13086
19577A,11,936
19578A,10,501
19579A,34,11315
19580A,21,3719
19581A,29,8132
19582A,20,1962
19583A,33,14007
19584A,24,6283
19585A,14,1107
19586A,12,1198
19587A,29,7996
19588A,12,749
19589A,17,1593
19590A,40,20136
19591A,23,4152
19592A,37,20635
19593A,19,3092
19594A,38,18780
19595A,32,11257
19596A,22,3606
19597A,18,1862
19598A,40,28632
19599A,21,5081
19600A,24,4450
19601A,26,8062
19602A,40,22666
19603A,16,2493
19604A,22,4971
19605A,39,26260
19606A,28,8109
19607A,19,2669
19608A,19,1755
19609A,28,9546
19610A,36,19530
19611A,20,2338
19612A,30,12003
19613A,33,14015
19614A,26,7444
19615A,27,7649
19616A,32,11932
19617A,31,9808
19618A,31,8333
19619A,29,7958
19620A,28,11010
19621A,37,17838
19622A,10,419
19623A,24,6465
19624A,15,1460
19625A,17,1814
19626A,39,18497
19627A,18,2273
19628A,34,12852
19629A,34,16166
19630A,15,2170
19631A,30,12879
19632A,44,36439
19633A,29,11643
19634A,16,1858
19635A,46,32183
19636A,39,20185
19637A,46,40112
19638A,48,35625
19639A,38,22535
19640A,49,48587
19641A,30,7859
19642A,12,1108
19643A,27,8960
19644A,47,37782
19645A,37,16183
19646A,20,3122
19647A,39,18100
19648A,16,1523
19649A,17,2581
19650A,39,19662
19651A,21,3935
19652A,33,13292
19653A,18,2235
19654A,42,32968
19655A,37,20919
19656A,50,49548
19657A,21,4860
19658A,11,980
19659A,16,940
19660A,17,1446
19661A,25,6829
19662A,50,48481
19663A,23,4496
19664A,19,2283
19665A,11,624
19666A,18,1951
19667A,15,1321
19668A,33,15267
19669A,28,10706
19670A,25,5607
19671A,48,41626
19672A,34,16488
19673A,45,39625
19674A,30,10226
19675A,23,5215
19676A,20,4375
19677A,36,18741
19678A,32,9876
19679A,44,34635
19680A,47,34696
19681A,41,24214
19682A,49,46767
19683A,10,983
19684A,10,912
19685A,41,30963
19686A,16,1837
19687A,23,5085
19688A,49,38984
19689A,31,9296
19690A,30,7583
19691A,11,292
19692A,36,15311
19693A,48,36095
19694A,41,22672
19695A,38,16890
19696A,41,21291
19697A,43,35129
19698A,47,34298
